"Begin Time - msec","End Time - msec","Yonaguni",
4414922,4416902,"maasiku aitaras-i kja-n=do"
4446761,4447474,"bar-i bur-u"
4452760,4454460,"araagu bar-i=du bur-u"
4478588,4480035,"araagu bar-i=du bur-u"
4513560,4515160,"aitaras-i kita-n=do"
4523832,4524925,"kja-n=do"
4525132,4526045,"kita-n=do"
4597340,4599106,"sagi num-i-ta=ba"
4599579,4604013,"sagi num-i-ta=ba maasiku h-a-n=gara"
4609779,4610959,"bata nt-i=du bur-u"
4614645,4619859,"sagi num-i-ti maasiku h-a-ta=ba bata nt-i=du bur-u"
4623892,4626315,"maasiku h-a-ta=ba bata nt-i=du bur-u"
4638553,4643806,"sagi num-i-ti maasiku h-a-ta=ba bata nt-i=du bur-u"
4646448,4648188,"maasiku h-a-ta=ba"
4650165,4651559,"bata nt-i=du bur-u"
4674179,4675546,"sagi num-i-ti"
4721530,4722323,"mingadu"
4730962,4731969,"siba=biti"
4738434,4739554,"dina=du ar-u"
4740542,4743989,"mingadu=ja siba=biti dina=du ar-u"
4748294,4749308,"dina=du ar-u"
4782833,4785026,"nun=di=ba <katazuke>-ra-nu=nga"
4791463,4792383,"nun=di=ba"
4795946,4796812,"nun=di=ba"
4807661,4808708,"nun=di=ba"
4809841,4810861,"suzi"
4811568,4812841,"suzi kir-a-nu=nga"
4816020,4817773,"nun=di=ba suzi kir-a-nu=nga"
4822999,4824265,"suzi kir-a-nu=nga"
4824642,4826716,"nun=di=ba mja hug-a-nu=nga"
4828244,4830071,"mja hug-a-nu=nga"
4841670,4843443,"nun=di=ba mja hug-a-nu=nga"
4867977,4868870,"hug-a-nu=nga "
4879630,4881577,"nun=di=ba mja hug-a-nu=nga"
4882160,4883946,"nun=di=ba mja hug-a-nu=nga"
4911500,4913500,"taga=bi=ti unu nnari taga=bi=ti"
4997002,4999029,"taga=bi=ti abja-mi-nu=nggara"
5018170,5019170,"k-a-nu-n=do"
5065411,5066291,"k-a-nu-n=do"
5089549,5091229,"ata haja-gu ug-i-ti"
5099192,5100212,"aigu-n=do"
5114917,5117577,"ata haja-gu ug-i-ta-ja"
5119623,5123050,"ug-i-ta-ja maasiku aigu-n=do"
5231646,5232599,"nnu=ja"
5242971,5243725,"hi-ta=nga"
5278050,5281284,"taga-bi-ti maa-mi-nu-ta-n"
5320367,5322194,"huga=nu duguru=nki hi-n=dagi"
5324463,5325689,"ki hi-n=dagi=jo"
5331859,5333812,"huga=nu <sjokudo>=nki hi-n=dagi=jo"
5354038,5355998,"maa-mi-nu-bi-ti taga=du a-ta-ru"
5358288,5359408,"taga=du a-ta-ru"
5367567,5368580,"taga=du a-ta-ru"
5375842,5377482,"huga=nu duguru=nki hi-n=dagi=jo"
