Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
2995871,2997861,cidinka<=tte iun=da=ne>,344,cidinkaqtte qiundane
2998096,2999316,cidinka,345,cidinka
3000966,3002366,cidinka,346,cidinka
3015116,3018766,cidinka cidinka,347,cidinka cidinka
3020501,3021801,cidinka,348,cidinka
3030041,3031531,cidinka,349,cidinka
3044166,3046096,cidinka magirun,350,cidinka magirun
3049611,3052480,cidinka magirun magirun,351,cidinka magirun magirun
3062835,3064865,cidinka=du magi buru,352,cidinkadu magi buru
3072710,3076140,cidinka=du magi bun=suja magirun,353,cidinkadu magi bunsuja magirun
3084840,3086350,cidinka=du magi buru,356,cidinkadu magi buru
3270355,3271995,<cikara>=nga nungi,368,qcikaranga nungi
3275509,3276129,nungi,369,nungi
3290049,3291589,cikara nungi,372,cikara nungi
3306389,3307869,sikara=nga nungi,373,sikaranga nungi
3315749,3318199,<cikara>=nga nungi naranu,377,qcikaranga nungi naranu
3332974,3334084,<cikara> nungi,378,qcikara nungi
3560494,3562744,ujubi=si ttu san=na,382,ujubisi ttu sanna
3566744,3567324,ttu,384,ttu
3573189,3575239,ujubi=si ttu san=na,387,ujubisi ttu sanna
3583299,3585229,ujubi=si ttu san=na,388,ujubisi ttu sanna
3617714,3618474,nmi,390,nmi
3619824,3621094,nmi nmi,391,nmi nmi
3621984,3624114,nmi nmi=du ci,392,nmi nmidu ci
3625329,3626299,nmi,393,nmi
3630269,3632049,nmi=du ci<=to ka>,395,nmidu ciqto qka
3648759,3650399,ti han,398,ti han
3693239,3694229,ti han,402,ti han
3734574,3735354,mumu,403,mumu
3737484,3738314,mumu,404,mumu
3748229,3750039,mumu=nga dami=du kirun=suja,405,mumunga damidu kirunsuja
3818022,3819462,matabusu<=to iu=sa>,406,matabusuqto qiusa
3821192,3822362,matabusu,407,matabusu
3824287,3826217,matabusu=nga dami naranu,408,matabusunga dami naranu
3832312,3834692,matabusu=nga daman=suja,409,matabusunga damansuja
